,word,freq
793,kishilar,30
1994,matbuot,29
1236,qo‘ng‘iroq,29
949,jon,29
4818,chiqdi,29
2817,qilaman,29
3328,dahshatli,29
1359,soat,29
326,uzoq,28
2844,fan,28
2140,lozim,28
168,qiyin,28
3395,marta,28
424,biri,28
2556,bo‘lganda,28
1155,qo‘ydi,28
1906,qadar,28
1099,o‘tgan,28
2399,chiqib,28
1454,hozircha,28
1139,jihatdan,27
4073,yuzasidan,27
2267,go‘yo,27
2506,hal,27
1720,doim,27
498,qizil,27
334,ya’ni,27
3014,bizga,27
306,genetik,27
1600,safar,26
792,muhimi,26
3680,bo‘lmaydigan,26
4972,eding,26
3515,shuni,26
918,qayta,26
1240,berish,26
1959,berib,26
2507,nimalar,26
4710,ishga,26
2099,borkning,26
1366,tortib,26
2662,beradi,26
1754,qachon,26
1089,demak,25
2,oxirzamon,25
864,boshqacha,25
1747,hayotning,25
1073,ovozi,25
1593,quyosh,25
2263,kirib,25
1506,sari,25
595,yovuzlik,25
2620,aks,25
1655,ketayotgan,25
2101,qaraganda,25
425,runa,25
321,qoladi,25
181,qabul,25
1804,oldindan,24
5998,zalda,24
1464,borar,24
920,tan,24
1443,chindan,24
1884,vaqtda,24
1926,xabar,24
3340,tushgan,24
245,ayollar,24
5489,yetib,24
1383,aksincha,24
111,hosil,24
1349,biladi,24
290,ustiga,24
1682,ko‘proq,24
2402,kutib,24
122,futurolog,24
4454,qadam,24
2167,shunda,24
2922,ekanman,23
1207,hodisa,23
590,kassandra-embrionlarning,23
2325,buyon,23
308,nihoyat,23
1439,dunyoning,23
674,ochiq,23
1783,aniq,23
1733,tobora,23
2077,narsalar,23
1431,desa,23
1915,to‘la,23
636,tribyun,23
2131,hamda,23
810,darajada,23
1092,ma’lum,22
2898,tushuntirib,22
2590,sizni,22
970,kun,22
718,bormi,22
345,odamlarni,22
1258,masala,22
2850,kassandra-embrionlar,22
848,mislsiz,22
225,odamning,22
1831,shunga,22
1709,fikrlar,22
4759,ekanini,22
114,dunyoviy,22
116,buyuk,22
110,ishonch,22
13804,uolter,22
1909,hozirgi,21
300,bola,21
5032,mashhur,21
2061,qo‘yib,21
1952,kimdir,21
292,ketadi,21
1001,xizmat,21
2270,ularni,21
2580,ikkinchi,21
2637,taqdir,21
107,haq,21
1320,o‘tib,21
2616,nuqtai,21
256,ona,21
3479,bera,21
289,oldiga,21
3960,xil,21
1578,namoyish,21
803,kishilarning,21
588,ishlab,20
4671,ishi,20
729,yo,20
294,andrey,20
582,kech,20
7515,maydonda,20
4929,kimning,20
2684,keyingi,20
2493,olmayman,20
634,orbital,20
7433,kreml,20
2644,noma’lum,20
638,bosib,20
512,yorug‘,20
2626,tushunaman,20
1766,o‘zingni,20
1596,turibdi,20
886,kitlarning,20
2573,deysiz,20
333,ikszurriyotlar,20
3641,ekranda,20
437,voz,20
13805,shermet,20
1131,bo‘lardi,20
3693,qo‘ygan,20
2393,xo‘sh,20
525,kosmosdan,20
3752,narsalarni,20
3212,savol,20
1159,yashab,20
1763,haqidagi,19
1158,qaysi,19
4730,kuch,19
1259,jiddiy,19
1328,olmaydi,19
1767,o‘zing,19
371,ikszurriyot,19
540,bo‘ylab,19
2482,rohibning,19
1211,voqealar,19
652,xalq,19
1567,ochib,19
609,e’lon,19
921,tarix,19
548,jamiyat,19
6932,filofeyni,19
7440,boyqush,19
82,ijtimoiy,19
4220,norozilik,19
942,nazar,19
2892,ayni,19
180,sifatida,19
1369,bo‘lajak,19
1447,etgan,19
2109,joyda,19
516,talab,18
3840,bo‘yi,18
1198,deya,18
7020,qolishdi,18
3079,shaxs,18
2514,bo‘ladimi,18
132,ulkan,18
1995,konferentsiyasi,18
618,insoniyatning,18
1093,ma’noda,18
2271,o‘ngida,18
564,ko‘rgan,18
7052,himoya,18
3502,turibman,18
750,yaqin,18
2717,ayolning,18
2055,ayniqsa,18
1678,his,18
313,o‘qib,18
97,oladigan,18
2775,etib,18
286,bolalar,18
2214,gaplar,18
1336,boshini,18
773,aql,18
1524,boshiga,18
893,sabab,18
4875,bas,18
14994,andreevich,18
5553,qoldim,18
4566,borgan,17
3219,bo‘lsam,17
1542,berishga,17
7330,boshqalar,17
1169,bob,17
3102,shiorlar,17
4995,nazarda,17
5393,jim,17
567,bordi-yu,17
1598,manzara,17
1537,kimga,17
751,homilador,17
1177,keyinchalik,17
3245,qochib,17
591,yil,17
1834,qo‘l,17
2178,yo‘lda,17
2668,bo‘ldim,17
2932,hokazo,17
1030,ishlar,17
3138,bunda,17
5071,ediki,17
3028,zarur,17
2248,okeanda,17
1017,yarim,17
2505,o‘zlari,17
2501,emish,17
64,gal,17
1813,qattiq,17
2489,iltimos,17
2483,olganda,17
7082,zal,17
1817,ketgan,17
1210,favqulodda,17
830,o‘lim,17
6161,saylovoldi,17
2345,qayoqqa,17
218,borib,16
1951,bog‘liq,16
58,oradan,16
1629,ko‘zdan,16
3598,chopib,16
3667,hammamiz,16
1130,qilsa,16
1662,qolish,16
2757,bo‘lish,16
1868,orqaga,16
29,jahon,16
3339,ahvolga,16
1554,okean,16
3594,solib,16
717,yo‘li,16
6603,turganday,16
3176,qo‘yilgan,16
3146,kishining,16
2674,bilaman,16
4125,ko‘zga,16
596,avj,16
383,qiladigan,16
5680,muhim,16
2327,bo‘lishini,16
4347,juvon,16
251,og‘ir,16
1173,bo‘lgani,16
1291,qaramasdan,16
2071,sal,16
378,eski,16
307,olim,16
1966,o‘zimga,16
2032,tilga,16
5480,ikkalasi,15
1551,o‘zida,15
5491,suhbat,15
2726,turadigan,15
1489,shubha,15
2038,degani,15
4274,yonib,15
67,kashf,15
4573,yordam,15
3261,yonida,15
794,o‘zlarini,15
1316,ushlab,15
6215,saylovchilar,15
167,etish,15
5477,eshitib,15
3597,yoniga,15
2159,parvoz,15
2515,unda,15
1133,fikrini,15
2456,bilmayman,15
3921,aytish,15
6028,ordokka,15
445,qilmoqchi,15
390,dunyoni,15
464,xalqaro,15
403,jur’at,15
3772,o‘shanda,15
3993,bevosita,15
2677,so‘rayman,15
991,ichki,15
2342,mutlaqo,15
3768,umumiy,15
4396,qiz,15
2923,o‘zimning,15
414,taklif,15
352,amalga,15
239,bo‘lmas,15
3411,oxir,15
2641,kelayotgan,15
707,xilma-xil,14
1230,shoshilinch,14
5187,boshlab,14
4088,keng,14
155,namoyon,14
1758,muammo,14
5626,demoqchi,14
2380,gapirib,14
866,emasmikin,14
2182,shunchaki,14
4292,kulib,14
4130,vijdon,14
4016,shaxsiy,14
5586,sohada,14
2200,jessining,14
507,yomon,14
2680,qildim,14
1215,bordi,14
1533,tirik,14
2510,narsaga,14
624,rim,14
140,qor,14
2260,tushdi,14
3536,sovet,14
3002,yo‘qmi,14
1888,o‘zlarining,14
1234,qaerga,14
2438,bilasanmi,14
3324,yotgan,14
2603,kechirasiz,14
3473,aslida,14
2299,qat’iy,14
1411,ila,14
1499,shahar,14
3811,deyish,14
4574,birgalikda,14
398,xotini,14
329,mahkuma,14
5364,o’shanda,14
5746,qil,14
1184,so‘zlar,14
656,filofeyga,14
2129,topish,14
1140,yuksak,14
2661,imkon,14
1361,turdi,14
4498,keragi,14
3384,ato,13
9245,nazorat,13
5791,yoqqa,13
6876,haqqi,13
108,ekanligiga,13
6582,yigit,13
2813,beraman,13
7671,soxta,13
3320,tushunish,13
2152,hamon,13
7724,tomon,13
3990,xolos,13
1249,gazeta,13
3363,odamlarga,13
1697,qaytib,13
1233,paytida,13
5538,tashladi,13
2653,mavjud,13
8389,bo‘la,13
2728,kassandra-embrion,13
2151,tagida,13
72,hayajonga,13
2017,qilishdi,13
8129,yubordi,13
5223,haligi,13
328,hukm,13
2860,bular,13
362,shundaki,13
4890,eshik,13
4070,zamon,13
1875,haqiqat,13
894,ekanligi,13
5361,hecham,13
3107,mendan,13
210,axloqiy,13
3086,ovozlar,13
880,qora,13
1172,boshlandi,13
859,qo‘liga,13
519,tashvish,13
3016,etdi,13
2348,maqsad,13
3204,ruxsat,13
480,kashfiyot,13
701,kuchli,13
3239,bizni,13
612,oladi,13
1444,xudoning,13
622,oshkor,13
2261,tushiga,13
1204,edilar,13
3562,bo‘ladigan,13
4848,o‘rin,13
461,kosmosga,13
2847,olingan,13
1535,suv,13
1731,yillar,12
387,kelajakda,12
2714,nishon,12
7496,o‘xshash,12
1301,etishga,12
4900,oz,12
4215,namoyishchilar,12
3010,aloqasi,12
3043,abadiylik,12
845,nahotki,12
2825,tayyorman,12
408,sezib,12
7372,tun,12
354,partiya,12
6329,der,12
4005,o‘rinda,12
1663,naqadar,12
960,deyarli,12
2743,hayotdan,12
978,oq,12
1541,boy,12
4824,kasb,12
15086,vava,12
4968,o‘tirib,12
330,ayollarning,12
5677,o‘zingga,12
4797,oldidan,12
4844,sirli,12
2143,oxirgi,12
1597,uchundir,12
3143,ommaviy,12
1603,bo‘lmagan,12
4783,ancha,12
2643,ilgarilari,12
4105,olishga,12
1848,mash’um,12
3929,kerakligini,12
2576,yerdan,12
1483,yanglig‘,12
3516,tomonidan,12
131,o‘laroq,12
7543,tomonga,12
1789,ba’zan,12
629,kelajak,12
5152,ishtirok,12
2484,insoniyatga,12
1083,hayoti,12
605,tushadi,12
1450,tutib,12
255,sho‘rlik,12
2397,qaerda,12
1235,bo‘lmasin,12
2425,ovozini,12
5979,qolsa,12
7431,moskva,12
2315,baland,12
2423,telefonda,12
4505,olar,12
559,taxminan,12
2409,uyga,12
2403,yo‘lga,12
1999,so‘ngra,12
5344,rahmat,12
3795,aloqa,12
4435,ularga,12
1929,o‘tdi,12
3487,kompyuter,12
5161,vaziyat,12
535,hammaga,12
1973,inkor,12
2218,olmas,12
281,endigina,12
5888,ketishdi,12
3407,sababi,12
1753,ertaga,12
15511,sun’iy,12
5392,oldim,12
1860,o‘rniga,11
6747,ko‘rish,11
4888,borkni,11
1871,qon,11
3435,keskin,11
3347,og‘iz,11
1020,davomida,11
6853,ketish,11
7486,davlat,11
2083,surib,11
1853,avvalo,11
359,jumladan,11
2287,ketar,11
4241,o‘xshaydi,11
587,kosmosda,11
2014,suratga,11
4357,mikrofon,11
4967,bemalol,11
6469,shaxsan,11
7698,qurol,11
6465,kishiga,11
11508,maks,11
3692,o‘t,11
3116,bo‘pti,11
410,ishni,11
887,qirg‘oqqa,11
888,otib,11
2048,emasmi,11
1446,qo‘yishga,11
349,diqqat,11
2001,qilindi,11
357,konyuxanov,11
8164,axborot,11
2712,embrion,11
5389,bo‘lsang,11
6488,aytaylik,11
2121,anglab,11
1570,to‘lqinlar,11
526,maxsus,11
2999,kerakmi,11
2334,mohiyati,11
2036,hayotda,11
3326,bo‘lmish,11
8494,nafas,11
3270,yerdagi,11
4687,onam,11
4250,beri,11
956,qilamiz,11
7018,kashfiyoti,11
837,berishi,11
2161,qotib,11
4939,etar,11
3927,bunaqasi,11
529,tamg‘asini,11
3476,bolasi,11
1274,olmadi,11
5773,mahrum,11
6213,tushunarli,11
5904,prezidentlikka,11
1468,osmon,11
531,oqibatda,11
3902,g‘alaba,11
2221,manzarani,11
4313,vertolyot,11
2141,yo‘lini,11
4615,vaqtgacha,11
11794,faks,11
3576,yaqinlashib,11
676,halok,11
400,erining,11
1634,hayotga,11
2034,savollar,11
4831,toshlar,11
4213,ko‘chada,11
766,ming,11
617,kashfiyotini,11
146,uch,11
4826,tuyuldi,11
4049,qilayotgan,11
7360,tomondan,10
3018,o‘zimiz,10
2362,qo‘lga,10
8944,yirik,10
2956,qilishi,10
2679,aytaman,10
2949,samimiy,10
1419,olmagan,10
2704,qismati,10
2043,deydilar,10
2648,ruhiy,10
2168,osmonda,10
1706,turmush,10
2591,bezovta,10
1486,bilmas,10
2581,hazratim,10
1353,ostida,10
1276,shayton,10
961,asosiy,10
2526,ko‘plar,10
7738,sovuq,10
1360,o‘zgarib,10
1543,rozi,10
2434,hozirgina,10
897,bo‘lmay,10
2465,bo‘lsin,10
1572,xos,10
7926,bor-yo‘g‘i,10
33,qismi,10
405,olmaydigan,10
3468,dunyodagi,10
3834,o‘z-o‘zidan,10
4778,dahshat,10
3445,ko‘zi,10
3444,umid,10
5916,kechirasan,10
5972,qarang,10
295,kriltsov,10
4822,jamiki,10
288,eshigi,10
5395,so‘zini,10
4662,kosmosdagi,10
339,bironta,10
6154,keyinroq,10
3937,chiqarib,10
3337,afv,10
3227,so‘rab,10
722,chiqadi,10
5945,qurish,10
9563,tinchlik,10
4811,ertalab,10
490,ayrim,10
4218,talay,10
6026,edik,10
3080,jamiyatning,10
5558,o‘n,10
5742,bilmaydi,10
499,dog‘,10
4943,o‘zingning,10
360,deydi,10
6386,ko‘zlari,10
3523,qolib,10
8293,nisbatan,10
4350,ne,10
4886,tik,10
3295,ko‘rsatib,10
3068,diniy,10
510,hollarda,10
509,nishona,10
518,boshqalarga,10
3472,bizlar,10
562,menda,10
639,chiqarish,10
455,aqli,9
4366,nimani,9
5172,olam,9
1455,narsadan,9
2008,borayotgan,9
2437,keldim,9
4335,yosh,9
2751,e’tibor,9
13836,ketti,9
2443,to‘xta,9
982,qush,9
5138,o‘ylagan,9
154,holatda,9
4009,nimada,9
5132,hayratda,9
965,ko‘pchilik,9
8145,yetdi,9
5134,alanga,9
5614,sendan,9
2449,uyda,9
1801,ketishi,9
2213,qo‘yar,9
3882,bizlarni,9
5624,topib,9
6102,iloji,9
4509,qo‘rqinch,9
6107,dadil,9
4493,mumkinki,9
8103,yungerning,9
1937,bunisi,9
6103,bo‘lmadi,9
659,urib,9
5205,jimib,9
3494,tamg‘asining,9
5655,abadiylikka,9
4434,berar,9
1912,oson,9
2555,berilgan,9
1408,bo‘lsa-chi,9
7145,ko‘r,9
679,ma’naviy,9
1881,borada,9
681,galda,9
1190,duch,9
7155,xalaqit,9
2485,maktubi,9
614,aniqlash,9
6240,ostiga,9
3579,qilishadi,9
3396,berdim,9
462,ketishga,9
3383,bo‘larkin,9
6618,haqi,9
1188,kutilmagan,9
9031,nimalarnidir,9
7936,mashinada,9
5474,sezdi,9
1759,ketidan,9
75,kuchi,9
5045,baribir,9
5540,hang-mang,9
2959,boshqalardan,9
4991,kam,9
3083,qilishni,9
3225,falokat,9
3213,masalalar,9
551,balo,9
6921,nimaga,9
1612,cheksiz,9
299,tashlandiq,9
8451,miting,9
1514,zumda,9
3198,baxt,9
2186,qo‘lidan,9
287,uyining,9
4438,o‘zimizga,9
799,qo‘yish,9
16570,inkubalar,9
8673,dinlar,9
8188,kecha,9
415,etadi,9
8879,ola,9
6336,bilar,9
3132,hammasiga,9
1334,bari,9
2849,ma’lumotlar,9
7831,yuziga,9
2033,kirdi,9
2419,g‘oyib,9
404,eta,9
5475,haydab,9
5506,fikrimni,9
2424,xotinining,9
1322,tufayli,9
9932,or-dok,9
1584,atlantika,9
2431,esimda,9
5110,kelganda,9
2073,doimo,9
1170,dastlab,9
6535,uzr,9
3032,edimki,9
488,qizi,9
1599,holbuki,9
2838,tezda,9
4178,ketaman,8
6711,kerakki,8
4428,tosh,8
3743,o‘tmish,8
2525,sarosimaga,8
6716,chiqadigan,8
2312,qo‘shilib,8
2379,xotiniga,8
2375,shekilli,8
6048,o‘ylayman,8
4185,boqar,8
3542,voqealarning,8
2309,unutib,8
3775,ikkita,8
4219,politsiyachilar,8
8982,olishdi,8
332,ko‘plab,8
2106,yanada,8
3751,shart,8
576,zamonlarda,8
5390,yaxshiyamki,8
4288,kelishi,8
3647,ajal,8
1350,ochig‘ini,8
2411,bersa,8
1352,oyoq,8
8064,borkka,8
1121,masalan,8
10455,olishgan,8
7463,lahza,8
7622,havo,8
5866,qiziq,8
3610,qurbon,8
260,manfaatdor,8
6000,so‘zga,8
2435,ko‘rdim,8
3801,ogoh,8
8084,o‘tmasdan,8
3800,vaqtida,8
5598,kurash,8
3564,yashirinib,8
3570,joyida,8
1339,qo‘shib,8
3574,vafot,8
2471,televidenie,8
4137,muayyan,8
4406,o‘ch,8
2457,hayajonda,8
1988,barham,8
3672,oliy,8
599,ko‘payib,8
1378,bir-birlari,8
5528,turipti,8
2463,aytganday,8
642,papasiga,8
2082,xayol,8
1056,yozgan,8
13853,so‘nggi,8
8674,xudoga,8
3920,shundaymi,8
2237,afsuski,8
5025,gapira,8
3203,tegishli,8
5031,boricha,8
4800,onda,8
444,izhor,8
3236,yo‘ldan,8
1718,taraqqiyotning,8
11479,golf,8
936,darkor,8
3280,olishi,8
5057,maydon,8
3259,koinot,8
940,ekanmiz,8
5078,qani,8
3911,sir,8
9062,chap,8
2250,kitlarni,8
947,azaliy,8
950,kuydirib,8
6562,aslini,8
1221,to‘satdan,8
907,bashorat,8
2886,qiluvchi,8
74,ta’sir,8
900,keksa,8
4933,aytgan,8
3011,deyishadi,8
4913,qolar,8
8571,o‘lguday,8
3003,masalani,8
1252,yetti,8
10663,hks,8
6378,o‘xshagan,8
2998,tug‘ilishi,8
2980,beradigan,8
4883,g‘oya,8
7369,birontasi,8
1602,sodir,8
9158,ayolga,8
4867,og‘zidan,8
2943,tug‘ilish,8
2937,muhokama,8
3090,bolasining,8
4858,bo‘lishiga,8
10642,ishning,8
45,farq,8
1532,yuzidagi,8
5757,barbod,8
6237,qo‘yaman,8
8245,tarixiy,8
5225,gaplashib,8
5669,ruh,8
2696,qornidagi,8
4593,avlodlar,8
1840,ba’zi,8
5219,qilishmoqda,8
2135,bo‘lmog‘i,8
2593,kechirim,8
4165,xotirjam,8
2149,bermaydi,8
5264,halokatga,8
379,dunyodan,8
2597,tiz,8
688,qidirib,8
5272,aylanib,8
667,mohiyatiga,8
4046,tashqarida,8
4051,demakdir,8
2629,boisi,8
3456,osti,8
6112,nomzod,8
7176,na,8
5678,nimalarni,8
9267,olaman,8
5193,bir-birlarini,8
4691,alohida,8
5638,qo‘li,8
1218,boshlagan,8
7223,tortgan,8
4683,uyida,8
2764,zondaj-nurlar,8
3301,tashvishga,8
3303,kelishgan,8
393,tashlash,8
2749,ahamiyat,8
2742,kassandra-embrionning,8
11779,faksni,8
5155,aybdor,8
2722,ko‘rinadi,8
3849,mudhish,8
3507,qimmatli,8
5168,jessiga,8
8485,ko‘rsatish,8
4086,kuzatib,7
1253,uxlab,7
10298,mitingda,7
5654,bog‘lab,7
3997,ota,7
1286,yakka,7
6911,beixtiyor,7
413,bo‘lishni,7
346,yaratish,7
2162,qolganday,7
1282,edi-da,7
4013,biologik,7
5720,aftidan,7
2176,sho‘ng‘ib,7
2172,aeroportda,7
394,barobarinda,7
2126,omon,7
380,xalos,7
3029,biladigan,7
1318,oti,7
4608,tanlab,7
11109,qizning,7
1496,gazetani,7
4747,tus,7
5105,odatdagiday,7
113,murakkab,7
1757,abadiy,7
4706,hurmatli,7
4698,birdan-bir,7
1481,bahaybat,7
1478,uzluksiz,7
5131,hammani,7
1471,daryosi,7
8624,maqola,7
4651,kosmos,7
5154,uchungina,7
1721,dolzarb,7
9805,qo‘ymaymiz,7
11201,nariroqda,7
1645,uzra,7
3,nishonalari,7
5,chingiz,7
4892,qalin,7
4891,qo‘lida,7
23,falsafiy,7
1623,tog‘,7
7378,kechada,7
79,muammolar,7
1651,imkoniyatiga,7
1527,chiqargan,7
76,jamiyatda,7
1658,shular,7
1518,soni,7
1661,xoli,7
4638,oy,7
4587,chetga,7
8600,payt,7
8617,yoqdan,7
4418,salbiy,7
1981,to‘g‘rirog‘i,7
1380,tiyib,7
4405,shuki,7
4379,xush,7
4358,tutgan,7
2020,tashqi,7
1351,xavf,7
276,urush,7
1346,soatdan,7
282,tug‘ilgan,7
7005,deysan,7
1340,ammo,7
2062,tezroq,7
4205,shaxsning,7
1395,shovqin-suron,7
1938,qo‘rqinchli,7
1400,o‘ylash,7
4511,yovuzlikning,7
5227,o‘yladi,7
1857,hokimiyat,7
5252,o‘tar,7
5267,qo‘yay,7
5277,urinib,7
11051,boshlashdi,7
4502,yotibdi,7
1402,quturgan,7
1417,politsiya,7
1893,tamomila,7
422,ketib,7
1903,o‘zidan,7
5339,ag‘dar-to‘ntar,7
1924,nomidan,7
1898,taraqqiyot,7
7999,qachonlardir,7
1,nomi,7
7745,atrofida,7
6525,bo‘lsak,7
1128,so‘zlarni,7
6275,hikoya,7
7853,bo‘layotganini,7
2845,befarq,7
6259,hayotini,7
2440,bunaqasini,7
3661,olsa,7
584,tug‘ilishni,7
585,xohlamayman,7
592,sayin,7
1100,tili,7
2452,qo‘y,7
6023,yetar,7
6277,prezidentlik,7
3662,tug‘iladi,7
2464,qaerdan,7
2369,uy,7
3170,tashlangan,7
3171,hol,7
3177,ayanchli,7
520,keltirib,7
523,afzal,7
8940,ovoz,7
2384,larzaga,7
2858,yashash,7
2385,solgan,7
2864,kundalik,7
3715,tanish,7
2862,darak,7
10609,konversiya,7
914,vassalom,7
3582,tashlanadi,7
601,amin,7
503,sababini,7
9264,xursand,7
3485,asrlar,7
6652,osmoni,7
2633,gapni,7
985,tarjima,7
2721,shaklida,7
6178,bilasan,7
3371,o‘ylanib,7
2727,homilani,7
2659,yaxshiroq,7
3422,hissini,7
9269,ho‘ngrab,7
2686,haqimda,7
2676,o‘tinib,7
3382,buyog‘i,7
3506,etasiz,7
2557,rus,7
2811,ko‘raman,7
6043,o’ylaymanki,7
2791,mohiyatini,7
607,fazoviy,7
9055,borish,7
6039,suratda,7
954,nasib,7
6576,maslahat,7
3283,xohlar,7
6589,ko‘zlarini,7
1069,etilgan,7
7870,g‘azab,7
6225,eshityapman,7
17760,aura,7
6217,allo,7
6586,hurmat,7
2341,ekan-da,7
699,nobud,7
896,nishonasi,7
6339,ko‘zini,7
6352,ko‘rinib,7
5838,to‘p,7
6447,chiqar,7
3866,qanchalar,7
2282,yorib,7
6371,odamni,7
2273,o‘tkir,7
460,joy,7
6863,munosabati,7
3892,abadiylikning,7
3065,baravar,7
2262,tez-tez,7
8000,sotib,7
7811,mo‘ljallangan,7
3904,tinimsiz,7
6391,yuzi,7
2245,on,7
2241,joyi,7
3037,mos,7
5766,cho‘kib,7
3941,o‘tgandan,7
2233,yopishib,7
8315,dedim,7
10313,jang,7
3959,hayotida,7
1243,chet,7
1244,kishilarni,7
3843,to‘xtab,7
7802,o‘rnidan,7
3812,odatda,7
493,dastlabki,7
7973,xo‘p,7
1178,nimaiki,7
5851,bo‘lyapti,7
2333,tub,7
2326,umr,7
5871,voy,7
1193,vaqti,7
3007,ko‘pincha,6
6228,krizis,6
1583,tepadan,6
9140,tura,6
2881,o‘zicha,6
4654,gangib,6
3319,sirini,6
6594,uchrashuv,6
2872,bo‘layotgan,6
3055,azaldan,6
10570,maydonga,6
5005,ketdim,6
5137,qulog‘iga,6
3313,yig‘lab,6
4842,ko‘rsatar,6
4997,mulohaza,6
4945,sehrli,6
1683,saqlab,6
6597,savollarga,6
1810,qodir,6
6300,ordokni,6
9272,jimlik,6
5207,xotinini,6
2699,sezish,6
2893,katolik,6
2706,homila,6
3026,tarzda,6
8648,bermas,6
6601,narida,6
3162,mamlakatlarda,6
9742,buyruq,6
3025,muqarrar,6
3188,bormoqda,6
2718,peshonasida,6
1656,samolyot,6
5009,avval,6
9182,battar,6
7203,g‘oyalari,6
4685,ma’lumotlarga,6
6385,dog‘lar,6
2866,chetda,6
1776,narsaning,6
4756,olov,6
6251,birov,6
3249,jahannam,6
3141,qoyil,6
5049,daryo,6
15804,organlarning,6
3248,kirmagan,6
9804,darg‘azab,6
2947,holat,6
1674,monelik,6
4865,muammolari,6
6456,olomonning,6
7256,zahoti,6
6529,ajab,6
2914,yo‘liga,6
1714,ketadigan,6
5040,kiyib,6
